Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,year,month
2013-08-27,2013-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3,0.2,1.6416,2013,August
2013-08-27,2013-09-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,2013,August
2014-09-03,2014-09-09,Standard Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726,2014,September
2014-09-03,2014-09-09,Standard Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,2014,September
2014-09-03,2014-09-09,Standard Class,Consumer,United States,Bakersfield,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,2014,September
2012-06-16,2012-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Envelopes,Staples,28.752,3,0.2,9.3444,2012,June
2012-06-16,2012-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,2012,June
2012-06-16,2012-06-20,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,2012,June
2013-12-11,2013-12-11,Same Day,Consumer,United States,Greenwood,Indiana,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225,2013,December
2014-05-19,2014-05-24,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,2014,May
2014-05-19,2014-05-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,2014,May
2014-05-28,2014-05-30,Second Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,2014,May
2013-06-24,2013-07-01,Standard Class,Consumer,United States,Buffalo,New York,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0.0,16.7034,2013,June
2013-05-17,2013-05-22,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 196,17.34,3,0.0,8.4966,2013,May
2014-11-19,2014-11-24,Standard Class,Consumer,United States,Homestead,Florida,South,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,2014,November
2014-11-19,2014-11-24,Standard Class,Consumer,United States,Homestead,Florida,South,Office Supplies,Supplies,Staples,2.944,1,0.2,-0.6624,2014,November
2013-11-19,2013-11-23,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348,2013,November
2013-11-19,2013-11-23,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756,2013,November
2013-11-19,2013-11-23,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312,2013,November
2013-11-19,2013-11-23,Standard Class,Home Office,United States,Pasadena,Texas,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,2013,November
2011-11-28,2011-11-30,Second Class,Consumer,United States,Freeport,New York,East,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,2011,November
2013-03-02,2013-03-09,Standard Class,Corporate,United States,Denver,Colorado,West,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986,2013,March
2014-01-16,2014-01-20,Standard Class,Consumer,United States,Quincy,Massachusetts,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,5.842,2014,January
2011-04-04,2011-04-09,Standard Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521,2011,April
2011-04-04,2011-04-09,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,2011,April
2013-06-27,2013-07-04,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,2013,June
2013-05-30,2013-06-03,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,2013,May
2013-05-30,2013-06-03,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,2013,May
2013-05-30,2013-06-03,Standard Class,Consumer,United States,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,2013,May
2012-10-19,2012-10-24,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0.0,17.6088,2012,October
2012-10-19,2012-10-24,Standard Class,Corporate,United States,Detroit,Michigan,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0.0,44.985,2012,October
2014-02-20,2014-02-21,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,Newell 320,12.84,3,0.0,3.4668,2014,February
2014-02-20,2014-02-21,First Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609,2014,February
2013-09-23,2013-09-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,2013,September
2011-11-12,2011-11-17,Second Class,Corporate,United States,Asheville,North Carolina,South,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,2011,November
2013-04-02,2013-04-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,2013,April
2013-05-21,2013-05-24,First Class,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,2013,May
2012-06-01,2012-06-05,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,2012,June
2012-06-01,2012-06-05,Standard Class,Corporate,United States,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,2012,June
2011-11-22,2011-11-26,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219,2011,November
2012-02-22,2012-02-24,Second Class,Home Office,United States,Sterling Heights,Michigan,Central,Office Supplies,Art,Newell 34,79.36,4,0.0,20.6336,2012,February
2013-03-30,2013-04-03,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",13.48,2,0.0,6.74,2013,March
2013-03-30,2013-04-03,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,2013,March
2013-03-30,2013-04-03,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2,2013,March
2013-03-30,2013-04-03,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,2013,March
2013-10-23,2013-10-25,First Class,Consumer,United States,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,2013,October
2014-10-03,2014-10-08,Standard Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Fasteners,Staples,8.94,3,0.0,4.1124,2014,October
2014-10-03,2014-10-08,Standard Class,Home Office,United States,Seattle,Washington,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2014,October
2011-12-23,2011-12-27,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,2011,December
2011-12-23,2011-12-27,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.8256,2011,December
2014-12-16,2014-12-21,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911,2014,December
2013-07-08,2013-07-10,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,2013,July
2013-07-08,2013-07-10,Second Class,Consumer,United States,Los Angeles,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,2013,July
2013-07-08,2013-07-10,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,2013,July
2013-04-18,2013-04-22,Standard Class,Consumer,United States,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,2013,April
2014-04-09,2014-04-15,Standard Class,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0.0,621.9744,2014,April
2014-04-09,2014-04-15,Standard Class,Home Office,United States,Plainfield,New Jersey,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0.0,10.4875,2014,April
2013-04-18,2013-04-23,Standard Class,Corporate,United States,Columbia,Tennessee,South,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,2013,April
2011-11-25,2011-11-27,Second Class,Consumer,United States,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248,2011,November
2011-11-03,2011-11-08,Standard Class,Consumer,United States,Lancaster,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,2011,November
2012-05-01,2012-05-05,Standard Class,Corporate,United States,Tampa,Florida,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,2012,May
2012-05-01,2012-05-05,Standard Class,Corporate,United States,Tampa,Florida,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,2012,May
2012-05-01,2012-05-05,Standard Class,Corporate,United States,Tampa,Florida,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,2012,May
2012-03-08,2012-03-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0.0,97.4586,2012,March
2012-03-08,2012-03-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,2012,March
2012-03-08,2012-03-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0.0,223.2855,2012,March
2012-03-08,2012-03-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0.0,4.494,2012,March
2012-03-08,2012-03-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0.0,82.0776,2012,March
2012-07-17,2012-07-20,Second Class,Corporate,United States,Port Saint Lucie,Florida,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,2012,July
2011-10-11,2011-10-16,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0.0,19.041,2011,October
2011-10-11,2011-10-16,Standard Class,Home Office,United States,Seattle,Washington,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65,2011,October
2013-03-04,2013-03-09,Standard Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,2013,March
2013-03-04,2013-03-09,Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,2013,March
2013-03-04,2013-03-09,Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,2013,March
2012-12-10,2012-12-16,Standard Class,Consumer,United States,Roswell,Georgia,South,Office Supplies,Art,Staples,1.78,1,0.0,0.4984,2012,December
2012-12-10,2012-12-16,Standard Class,Consumer,United States,Roswell,Georgia,South,Office Supplies,Paper,Xerox 201,25.92,4,0.0,12.4416,2012,December
2012-12-10,2012-12-16,Standard Class,Consumer,United States,Roswell,Georgia,South,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0.0,21.4074,2012,December
2012-12-18,2012-12-22,Standard Class,Corporate,United States,Louisville,Colorado,West,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,2012,December
2014-01-02,2014-01-06,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0.0,199.2606,2014,January
2014-11-22,2014-11-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,2014,November
2014-11-22,2014-11-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,2014,November
2012-12-22,2012-12-27,Standard Class,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Art,Newell 336,17.12,4,0.0,4.9648,2012,December
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Labels,Avery 474,8.64,3,0.0,4.2336,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1944,193.8,5,0.0,94.962,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1962,21.4,5,0.0,9.63,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1890,97.88,2,0.0,48.94,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0.0,47.8629,2012,August
2012-08-23,2012-08-28,Standard Class,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,2012,August
2011-06-22,2011-06-27,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,2011,June
2011-06-22,2011-06-27,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,2011,June
2011-06-22,2011-06-27,Standard Class,Consumer,United States,Chester,Pennsylvania,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.0,2011,June
2014-10-28,2014-10-29,First Class,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,2014,October
2014-10-28,2014-10-29,First Class,Corporate,United States,San Francisco,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,2014,October
2014-08-12,2014-08-14,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,2014,August
2014-08-12,2014-08-14,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,2014,August
2014-08-12,2014-08-14,First Class,Corporate,United States,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,2014,August
2014-08-12,2014-08-14,First Class,Corporate,United States,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,2014,August
2014-12-25,2014-12-29,Standard Class,Consumer,United States,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0.0,239.985,2014,December
2014-12-25,2014-12-29,Standard Class,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0.0,60.5488,2014,December
